x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 y
1.23 1.766 -0.152 0.046 0.967 0.861 -0.696 6.774 0.503 1.322 0
6.464 6.967 -2.509 -1.982 0.337 6.909 0.053 6.246 3.589 7.506 1
2.297 0.461 2.513 4.927 0.714 1.493 -1.665 2.363 7.511 1.113 0
1.119 2.969 -0.4 0.884 6.317 -0.908 -4.791 4.692 2.285 2.075 0
3.498 6.969 6.029 6.892 4.181 2.303 -1.785 2.501 11.281 7.128 1
1.851 1.955 3.633 8.526 2.068 4.109 -0.396 0.514 10.589 2.82 0
2.533 0.248 1.197 2.064 1.047 -0.355 2.775 1.131 5.242 -0.888 1
3.629 2.511 4.44 4.532 2.057 0.08 -4.309 3.681 7.647 2.816 0
5.459 1.4 3.3 3.442 5.344 1.039 -4.322 4.825 9.772 1.225 1
-0.797 2.768 2.416 4.853 4.699 -0.818 -6.506 5.367 3.652 2.61 1
2.938 3.764 2.235 4.624 0.78 6.716 0.132 0.04 6.998 3.171 0
3.164 2.901 2.65 2.942 4.49 3.874 -1.067 0.834 6.6 2.674 0
4.343 0.749 -4.828 -3.353 6.259 0.919 0.279 5.509 1.122 0.616 1
4.288 5.493 -2.24 -0.303 4.45 6.97 2.223 6.621 4.569 4.975 1
4.859 2.593 -3.508 -0.371 6.5 5.875 -2.739 3.092 4.361 2.901 0
0.945 2.952 4.401 5.024 3.97 5.83 3.335 6.077 5.787 2.213 0
4.479 5.278 -2.268 -1.341 4.052 0.263 2.313 5.564 2.87 5.192 1
4.87 2.208 -2.057 -1.402 5.749 0.472 -0.781 2.683 3.726 2.466 1
4.419 3.681 -3.541 -0.872 6.19 -0.183 -2.833 3.346 2.892 3.534 0
3.087 2.839 -1.699 -0.823 -0.287 -0.665 -2.216 3.059 1.861 2.861 0
2.378 4.782 3.329 6.02 4.31 6.075 0.222 -0.305 7.903 4.505 0
-0.324 1.882 3.527 3.868 2.692 2.892 -2.368 -0.453 4.047 2.368 1
1.011 5.184 -0.512 2.151 4.652 0.358 -3.202 4.193 2.145 5.295 1
2.893 0.857 4.525 5.837 3.098 3.206 -1.129 6.549 8.82 0.878 1
3.388 1.252 -1.517 -0.01 -0.166 3.611 1.682 0.189 2.855 1.15 0
0.833 0.418 2.006 6.343 4.473 2.27 0.143 1.888 7.591 0.283 1
3.076 -0.071 2.191 5.327 4.905 5.768 -2.983 6.999 8.018 0.864 1
5.404 2.244 3.846 4.844 0.378 1.357 -2.164 6.336 11.296 2.803 1
1.556 -0.786 5.847 6.228 1.755 2.612 5.101 0.624 8.454 -0.411 1
1.63 4.425 2.982 3.491 3.63 3.244 1.131 3.423 4.667 4.055 0
2.516 -0.647 -2.479 -2.343 1.908 3.55 0.101 2.761 -0.096 0.232 1
3.889 1.085 -1.379 0.682 -0.349 1.897 -2.055 2.434 5.093 1.298 1
6.676 2.268 -0.994 0.086 4.594 5.015 -6.68 0.264 6.672 2.744 1
2.48 1.546 4.247 6.559 6.879 6.031 0.694 1.02 9.159 0.813 0
5.698 0.858 -0.276 0.814 6.233 0.811 -0.737 1.666 5.884 0.509 1
1.454 2.366 -1.304 0.078 2.363 6.871 0.835 6.209 1.374 3.006 0
5.89 6.661 4.814 8.39 2.622 3.338 5.04 1.271 14.222 6.554 1
1.471 6.248 -0.328 2.505 6.408 2.682 7.167 4.873 3.997 6.466 1
5.321 4.251 3.629 3.839 1.23 4.178 4.253 2.372 9.72 4.369 1
2.721 0.978 -2.035 -1.591 0.607 6.46 -6.543 1.73 1.877 0.957 0
0.965 0.769 -1.321 -1.096 0.829 2.365 -2.568 3.963 -0.248 0.894 1
5.005 0.956 -2.82 -1.444 5.234 0.524 -3.202 4.835 3.328 0.167 1
5.961 6.161 -1.384 -0.32 0.462 6.715 4.368 -0.508 6.034 6.615 1
6.374 6.279 -0.361 2.32 2.497 1.044 4.173 5.185 8.544 6.899 1
5.854 2.842 -2.991 -0.514 3.683 0.186 -0.14 3.112 5.168 3.145 1
5.652 0.503 1.554 7.128 -0.155 4.067 1.779 0.426 11.955 -0.073 1
4.366 -0.935 0.674 4.03 1.25 1.575 1.234 3.37 9.257 -1.623 1
1.661 1.456 -3.31 -1.129 6.884 6.554 -1.17 -0.79 -0.007 2.488 0
1.816 0.708 -2.112 1.156 0.573 0.057 -0.468 6.329 3.061 0.035 1
5.285 4.763 -3 0.227 5.499 0.239 -1.146 -0.293 4.862 5.012 1
3.878 4.816 1.26 2.348 4.746 2.362 0.03 3.967 6.767 5.115 0
0.42 -0.163 -0.883 1.07 5.349 6.929 -2.498 5.172 1.046 -0.195 1
5.573 1.569 1.996 2.098 0.815 5.582 2.317 6.77 7.595 1.514 1
2.386 0.386 1.577 4.375 6.282 6.36 3.77 1.307 7.139 0.887 1
6.956 1.921 -0.017 -0.007 2.667 4.101 1.909 6.656 7.401 2.802 1
0.378 -0.535 -0.614 1.466 6.205 1.603 5.064 6.308 1.108 -0.747 1
6.497 4.946 -1.847 0.769 1.779 4.111 -1.181 2.421 7.249 4.825 1
-0.524 5.992 -1.077 1.695 2.744 6.55 1.642 0.838 0.535 6.82 1
3.99 4.049 2.786 5.732 4.097 5.199 1.569 1.479 9.727 4.423 0
3.743 1.964 3.422 6.023 -0.337 3.005 5.721 4.703 9.294 1.464 0
-0.698 1.45 3.341 5.315 5.413 -0.612 -1.077 5.907 4.821 1.417 1
3.362 5.334 -5.172 -4.22 0.343 6.59 2.8 5.133 -0.048 5.169 1
2.032 2.154 -1.189 0.859 2.978 0.614 0.479 2.044 2.022 1.967 0
5.065 -0.655 0.419 1.354 0.898 -0.416 -1.347 3.532 6.497 -0.438 1
6.56 1.34 0.741 0.826 1.621 2.223 -2.097 0.078 7.814 2.103 1
6.896 1.973 -2.211 1.175 -0.86 1.479 -6.464 5.491 8.352 1.709 1
-0.832 4.631 1.743 2.753 2.17 6.308 -1.729 6.543 2.556 4.959 1
6.247 5.389 3.469 5.324 5.683 0.555 -4.661 6.451 11.176 5.37 1
2.771 5.367 2.443 4.314 5.506 5.865 -1.479 1.589 7.555 6.336 1
2.869 4.179 2.096 4.171 0.447 5.98 -4.39 -0.224 7.51 4.511 0
2.735 2.904 3.8 4.044 0.079 3.281 5.301 3.833 5.786 2.518 0
5.36 2.28 4.728 5.209 6.524 -0.342 0.205 -0.044 10.925 2.243 1
3.552 0.902 1.569 3.31 5.138 0.609 -0.103 5.255 7.872 1.202 1
5.34 0.707 -3.604 -1.339 3.876 -0.671 1.635 6.851 3.933 1.282 1
4.868 0.971 -2.142 -1.037 6.578 6.454 1.416 1.955 3.197 0.201 1
4.273 6.143 -1.195 -1.138 4.225 -0.483 -1.941 3.014 2.542 5.741 1
-0.356 -0.046 -0.917 1.93 -0.398 5.072 1.938 5.954 2.101 -0.36 1
2.169 -0.973 4.711 4.781 4.129 6.902 1.006 -0.896 7.652 -1.77 1
-0.721 6.098 1.422 3.73 -0.597 1.702 3.775 0.956 2.784 6.272 1
2.336 2.366 -4.496 -3.571 2.31 -0.52 5.122 1.512 -1.476 2.518 0
-0.736 0.392 2.793 6.048 3.554 0.868 -2.962 6.155 5.961 0.471 1
3.43 2.291 -0.338 0.842 0.117 2.864 -3.659 2.585 3.462 2.456 0
-0.691 1.546 -2.168 -0.354 2.925 -0.531 1.534 4.218 -1.334 1.429 1
3.069 5.572 2.027 8.375 6.665 -0.552 -0.484 -0.754 10.626 4.721 1
-0.363 5.495 -1.952 4.113 6.865 2.809 -0.931 -0.329 4.195 5.607 1
3.701 3.037 0.983 4.147 3.984 1.854 -2.947 5.976 7.509 3.173 0
5.589 6.794 3.425 5.776 1.218 -0.726 0.832 1.875 10.68 5.691 1
4.768 -0.494 -1.992 1.02 0.025 0.342 -1.975 5.815 5.237 -0.76 1
1.182 -0.102 5.122 7.199 5.216 0.14 0.61 1.182 8.142 -0.293 1
6.075 0.579 3.565 6.16 4.563 6.564 1.088 2.288 12.462 1.041 1
1.885 5.903 -1.164 3.443 0.447 1.283 -3.81 -0.576 5.222 5.156 1
1.503 3.885 -3.273 -1.647 3.849 3.63 0.512 6.967 1.064 3.341 1
1.348 6.567 -2.501 -0.702 4.268 2.745 -0.535 0.194 0.932 6.308 1
0.263 2.697 -3.071 -1.871 6.152 3.479 -2.175 4.149 -1.751 1.722 1
3.497 3.364 2.821 5.407 5.874 3.697 3.422 6.573 8.965 3.406 0
-0.645 -0.746 -1.067 -0.526 -0.472 2.374 -2.045 0.182 -0.919 -0.286 1
0.247 5.592 -1.614 0.159 6.343 -0.691 0.951 0.285 0.916 5.693 1
6.061 3.014 1.674 3.504 -0.102 3.943 0.529 3.689 9.523 3.292 1
2.808 6.695 -2.199 -0.607 1.263 5.762 1.091 5.463 1.479 6.882 1
0.696 6.023 -2.562 -0.672 1.458 0.144 -0.06 6.785 -0.088 5.212 1
3.58 4.924 1.367 3.872 3.105 1.42 0.13 6.479 7.523 4.156 0
2.402 6.539 2.688 3.8 3.91 3.95 -0.462 1.292 6.223 6.468 1
5.97 -0.021 0.913 2.504 3.958 2.69 2.973 3.585 8.023 -0.062 1
5.028 4.976 0.388 1.433 3.513 0.294 1.92 -0.348 6.343 3.852 1
5.04 0.495 -2.697 -1.581 -0.552 3.826 -0.267 0.693 3.586 0.91 1
5.536 3.835 -0.602 1.658 2.847 1.404 0.811 4.946 8.046 4.15 1
2.573 3.645 -1.731 -0.249 1.82 6.104 5.119 1.373 2.283 4.817 0
6.578 4.75 0.051 1.645 6.327 2.405 -3.347 0.445 8.285 3.827 1
5.638 6.359 -4.921 -4.659 4.166 2.938 -2.807 -0.959 0.684 5.802 1
6.455 0.517 3.707 6.656 3.707 -0.121 -0.238 3.36 13.401 0.38 1
2.671 5.644 -3.048 -0.181 3.801 5.029 0.042 5.08 3.255 5.094 1
0.69 -0.678 -3.792 -3.12 -0.859 -0.198 -0.952 1.651 -1.945 -0.439 1
1.449 1.195 2.347 3.603 2.705 3.459 1.1 6.063 5.329 0.29 1
2.284 4.432 -2.152 -1.726 0.051 1.664 -2.248 0.529 1.404 4.413 0
3.328 3.409 1.778 3.616 -0.282 4.281 -2.962 3.141 6.629 3.791 0
6.741 0.551 7.617 11.102 6.091 1.731 1.191 6.102 16.781 -0.111 1
1.691 4.079 -0.267 2.453 0.946 5.429 -1.814 4.018 3.625 4.128 0
3.614 -0.452 -2.957 -1.582 5.718 4.138 8.297 5.875 2.811 -0.665 1
4.843 0.134 -1.833 -0.359 0.065 0.581 -2.558 4.536 4.883 0.339 1
0.462 5.905 -1.979 -1.357 4.793 1.381 3.621 6.963 -1.782 6.094 1
-0.135 5.53 4.523 4.554 6.045 0.954 1.989 3.713 3.822 5.761 1
0.875 6.447 -2.912 -0.655 0.935 1.246 1.108 -0.843 0.311 6.519 1
5.975 5.98 -5.731 -2.573 4.016 6.488 4.086 0.292 3.694 7.48 1
2.919 0.577 -1.924 2.159 5.906 4.147 -0.731 3.794 5.848 0.698 0
1.131 3.328 -1.282 1.208 3.787 2.418 -4.14 4.846 2.263 2.481 1
2.494 6.959 -6.506 -3.572 4.23 -0.97 -1.643 5.764 -1.543 7.138 1
5.865 5.086 -0.651 0.962 4.027 3.83 2.299 -0.906 6.744 4.751 1
0.992 5.33 0.153 0.959 4.399 0.728 -0.03 5.461 1.873 4.946 1
0.925 4.902 -1.716 -0.519 3.235 6.045 -4.891 -0.149 0.25 4.676 1
2.974 1.12 -3.901 -2.946 3.552 3.857 -2.3 4.15 0.37 0.659 0
1.963 2.929 -2.836 -1.245 5.893 4.807 1.545 0.241 0.82 3.2 0
4.194 3.179 -0.712 -0.629 0.611 3.261 -5.893 4.157 3.044 2.979 0
-0.279 0.73 -2.698 -0.733 -0.588 3.483 -0.542 4.629 0.036 0.339 1
6.927 0.817 0.828 1.368 6.229 4.479 1.624 3.168 8.351 1.035 1
5.228 0.556 0.217 0.243 1.518 3.435 0.038 0.419 4.891 0.222 1
-0.346 -0.729 -0.78 0.414 3.317 3.825 1.229 3.428 -0.285 -0.697 1
1.529 3.3 6.286 10.123 4.778 -0.25 -0.418 0.024 11.684 2.771 0
5.365 1.644 2.357 2.572 2.133 3.843 3.584 3.223 8.057 1.967 1
3.826 2.174 -3.484 -2.11 4.548 6.527 -1.454 2.223 1.332 2.276 0
5.506 5.269 -3.669 -1.871 3.821 5.028 -1.943 4.143 3.984 5.213 1
3.399 5.516 0.602 3.764 4.526 0.833 2.217 5.886 7.498 6.052 0
2.545 1.363 3.058 6.296 -0.077 2.726 4.32 1.917 8.589 1.395 0
2.428 -0.973 3.828 4.788 5.496 -0.619 1.178 1.459 7.038 -1.265 1
6.956 6.257 -0.152 0.933 4.197 5.801 0.653 1.992 8.036 5.602 1
3.609 4.993 0.992 3.021 -0.455 3.581 1.976 5.98 6.306 4.951 0
0.175 2.363 0.81 2.158 2.857 1.308 -1.067 1.644 2.557 1.823 1
2.495 2.808 -2.191 -1.646 2.012 -0.47 2.872 -0.856 2.005 2.959 0
2.435 0.934 -1.157 -0.748 4.796 2.225 0.003 5.201 1.747 -0.14 1
4.653 0.759 6.355 7.922 6.191 4.595 1.786 5.526 12.826 1.027 1
-0.838 4.909 2.208 2.968 3.864 0.61 2.869 2.775 2.335 5.429 1
6.801 3.203 0.915 2.122 0.005 2.326 3.032 5.612 8.561 3.349 1
-0.951 5.015 -2.371 1.403 2.315 2.983 0.841 6.058 -0.203 5.437 1
-0.258 4.205 -5.529 -3.424 1.923 -0.229 1.519 -0.142 -4.173 4.181 1
6.295 -0.618 -5.753 -2.953 5.104 3.433 -3.874 2.174 3.789 -1.368 1
4.397 3.809 -0.465 0.145 6.771 -0.596 -1.475 1.418 3.923 2.951 0
3.006 3.069 5.072 6.285 1.453 4.717 -0.799 6.191 9.609 2.953 0
2.346 6.656 -3.659 -2.474 0.984 0.384 -4.031 3.582 0.144 6.741 1
0.744 2.896 -3.446 -2.322 5.99 -0.901 -1.501 -0.454 -2.829 2.731 1
5.771 -0.475 2.199 3.864 2.339 0.052 1.35 3.622 9.549 -0.628 1
4.276 0.186 -4.232 -0.969 -0.903 -0.623 -1.987 2.117 3.522 -0.53 1
5.507 -0.071 1.224 2.868 6.674 2.114 5.795 0.753 7.865 0.683 1
4.344 1.433 0.657 2.221 6.641 0.542 1.125 -0.112 6.833 1.159 1
2.716 2.117 0.268 0.686 6.38 2.049 2.052 -0.106 4.305 2.461 0
6.324 -0.934 1.068 2.314 -0.462 2.958 4.738 -0.946 8.955 -1.12 1
1.822 6.911 -3.24 -0.621 1.277 5.395 -0.49 -0.287 1.054 7.028 1
2.184 5.352 -2.734 -1.636 1.88 3.478 -2.78 1.075 0.176 4.67 1
3.504 0.359 -0.799 0.662 0.934 3.497 5.279 5.948 5.703 0.951 1
3.744 4.678 -2.164 -1.952 2.564 0.165 -2.803 4.402 1.72 6.071 1
6.454 2.168 -2.048 0.335 0.885 -0.599 -2.24 5.208 6.936 2.062 1
6.943 -0.142 -1.932 -1.834 -0.26 1.153 -0.7 4.12 4.911 -0.77 1
-0.868 4.098 0.57 1.884 2.336 2.141 -4.389 6.119 0.939 4.052 1
5.736 5.957 4.086 5.023 4.964 5.166 2.62 -0.18 10.657 5.54 1
-0.178 4.867 4.738 5.519 2.621 4.271 -1.149 6.748 5.287 5.24 1
6.498 2.297 -0.238 0.524 0.473 5.466 1.69 1.546 7.931 2.702 1
6.846 6.818 -3.701 -2.453 3.761 3.776 -2.542 -0.737 4.874 6.708 1
2.485 -0.149 -0.044 1.889 4.62 4.82 2.776 5.623 4.449 0.586 1
0.543 0.811 -3.814 -3.509 -0.23 0.528 3.591 4.781 -2.859 0.331 1
4.186 1.436 -6.533 -5.653 2.681 5.292 0.451 3.677 -1.484 1.181 0
4.973 5.649 -2.768 -1.567 2.235 2.816 4.166 0.359 2.671 6.427 1
3.755 -0.302 1.418 4.917 5.121 -0.253 4.867 5.538 9.186 -1.046 1
-0.924 6.138 6.713 10.306 -0.703 1.965 -1.986 0.254 10.216 5.885 1
0.547 2.871 1.8 2.74 -0.649 4.592 -6.977 6.844 3.186 3.13 0
4.008 1.342 -0.344 0.888 1.599 5.526 -1.851 4.615 5.24 0.958 0
0.571 3.625 -2.052 -1.037 5.626 4.979 1.248 3.557 -1.028 3.964 0
6.192 6.851 -0.909 1.975 2.128 -0.504 -4.186 5.79 8.62 6.963 1
0.238 1.732 -3.87 -2.883 -0.811 1.011 2.817 -0.302 -2.41 2.625 1
-0.982 3.313 -1.61 -0.783 4.788 2.08 2.985 3.004 -1.947 3.383 1
0.12 5.047 1.773 5.412 2.706 1.853 4.688 0.566 5.342 5.384 1
4.186 5.864 -1.416 -0.746 2.719 -0.747 -0.419 6.119 4.235 5.82 1
2.998 4.043 -3.126 -2.252 5.982 1.761 6.529 5.925 1.069 3.799 0
5.294 0.499 5.395 5.82 0.165 0.268 1.901 3.728 11.145 0.087 1
5.085 1.504 -3.652 -1.109 6.552 0.572 9.417 4.284 3.994 1.853 1
2.417 3.615 -2.843 -2.747 1.044 1.544 -0.261 4.074 -0.478 4.055 0
4.923 4.926 -3.666 -1.044 0.452 3.743 3.345 -0.01 3.752 5.001 1
-0.645 6.102 -3.13 -0.772 3.16 5.886 -4.614 1.125 -2.299 5.691 1
5.732 1.449 0.662 0.778 -0.685 5.652 -0.737 3.641 7.512 1.384 1
6.926 5.976 3.071 4.136 4.07 4.266 1.174 -0.795 10.473 5.99 1
-0.476 2.157 2.973 7.791 5.745 4.044 0.108 4.984 7.008 2.323 1
0.702 1.949 0.591 3.167 3.951 0.058 1.628 6.086 3.093 2.435 1
-0.961 5.897 -0.059 0.758 3.803 1.796 -0.779 1.201 -0.254 5.014 1
5.646 1.418 -1.353 1.205 1.683 1.477 -1.258 0.424 6.831 1.375 1
3.553 5.132 -6.977 -6.641 6.592 6.157 2.096 1.459 -2.468 4.985 0
-0.219 5.222 3.624 6.401 6.637 2.756 -9.407 6.836 6.778 5.031 1
4.398 0.862 -0.654 1.909 0.924 2.518 -0.53 6.277 6.905 0.427 1
5.843 4.35 1.227 2.268 5.566 5.168 3.002 2.434 6.793 4.963 1
3.63 0.284 -7.693 -7.112 4.17 2.868 -0.003 0.912 -4.549 0.316 1
1.484 3.257 2.769 3.479 1.015 0.094 -5.383 3.645 5.027 3.798 1
6.407 6.239 1.651 2.252 4.352 -0.01 4.181 -0.901 8.226 6.147 1
5.887 0.91 2.372 6.511 -0.755 2.479 0.728 6.785 12.199 0.632 1
6.202 6.54 3.656 5.719 0.347 -0.343 -5.688 6.528 11.091 6.476 1
2.919 3.525 -0.322 1.559 4.381 2.004 1.984 2.291 4.314 3.491 0
2.21 -0.758 1.901 2.108 5.957 -0.456 -1.475 2.832 4.039 -1.455 1
0.82 0.458 4.405 6.287 2.595 2.55 -1.142 0.358 7.257 0.035 1
4.845 -0.465 1.208 3.623 6.451 4.42 2.011 5.905 8.521 -0.979 1
-0.409 1.221 2.023 2.93 4.428 3.391 0.684 0.033 2.722 2.22 1
6.789 3.45 0.113 0.71 2.226 2.962 -3.347 5.946 7.543 3.197 1
4.226 2.848 0.143 1.7 3.648 6.086 -0.095 2.848 5.341 3.461 0
3.823 6.804 -1.811 -1.694 2.822 3.422 -4.574 6.348 1.667 6.017 1
1.191 0.175 -0.471 2.783 4.382 2.378 4.435 3.754 3.567 1.328 1
1.806 0.88 6.724 7.308 1.929 2.548 1.204 -0.465 9.527 0.318 1
4.336 0.024 5.407 10.884 1.155 -0.547 2.258 4.359 15.173 0.373 1
-0.568 3.917 3.552 3.653 3.227 1.325 -0.712 -0.079 3.312 4.011 1
-0.101 0.979 -1.895 -1.031 4.5 5.821 3.545 0.906 -1.15 0.329 1
1.571 5.978 -0.296 0.777 0.568 5.321 -0.534 2.386 2.843 6.114 1
2.854 6.815 3.551 3.909 4.236 4.778 -3.427 6.804 7.189 7.169 1
-0.619 1.147 3.129 4.265 2.013 -0.568 -4.855 6.711 4.096 0.293 1
6.238 -0.204 1.024 1.425 1.787 6.896 -0.537 6.228 7.118 -0.462 1
0.686 1.097 1.938 5.744 3.354 -0.185 3.921 5.649 6.723 0.704 1
0.961 5.998 -2.991 -1.978 1.865 2.487 7.298 1.911 -0.854 6.416 1
4.484 5.817 -5.575 -4.026 4.403 4.679 -1.853 -0.63 -0.014 5.636 1
0.08 4.76 -5.348 -4.18 3.471 1.131 3.038 4.607 -4.091 4.327 1
6.061 6.984 -2.106 -0.537 1.186 4.029 5.001 6.566 5.557 7.943 1
1.168 4.527 -5.204 -2.527 1.38 2.034 -4.558 -0.834 -0.356 4.856 1
1.372 6.676 1.616 3.578 3.818 1.203 0.593 6.52 4.26 6.367 1
4.281 2.212 -0.889 1.252 3.27 5.384 2.837 6.563 5.338 2.441 1
1.956 6.067 -0.853 3.34 5.489 -0.976 0.448 1.476 4.906 5.25 1
6.135 -0.142 -4.28 -3.198 0.518 3.878 -4.907 3.853 3.22 0.356 1
2.962 0.99 2.204 2.731 4.656 0.247 1.244 4.926 5.5 1.317 0
5.643 3.681 1.48 1.517 -0.908 4.133 0.562 0.823 7.095 3.893 1
-0.905 2.1 -0.628 -0.009 -0.569 5.906 -0.713 3.125 -0.923 1.334 1
-0.303 5.03 3.165 5.014 3.619 5.248 -6.533 -0.442 3.683 5.068 1
4.602 3.255 -0.529 0.193 -0.068 1.216 0.549 3.378 4.4 2.905 0
1.532 2.408 1.89 2.879 5.705 1.648 4.638 4.354 4.035 2.205 0
3.676 2.681 -1.693 1.103 5.341 -0.899 6.738 3.069 3.672 1.799 0
-0.675 6.16 0.237 0.667 1.75 5.61 -1.857 0.766 0.197 7.054 1
1.089 4.179 -1.833 -1.412 -0.95 3.89 6.724 -0.438 -0.115 3.848 1
2.618 4.466 -1.17 -0.865 2.479 2.228 -2.786 4.172 1.898 5.039 0
3.198 3.151 0.736 1.195 -0.551 3.18 -0.032 -0.81 5.55 2.073 0
0.992 -0.594 -3.98 -3.613 2.025 0.511 5.058 6.663 -2.212 -1.005 1
-0.57 -0.671 0.61 0.798 -0.185 3.143 1.006 -0.725 -0.497 -1.033 1
6.288 1.02 -0.49 -0.436 1.682 0.35 0.621 2.445 6.097 0.702 1
2.678 4.064 -4.556 -2.42 6.501 5.471 -0.23 5.276 0.906 5.011 0
0.172 4.605 1.297 2.748 -0.149 5.713 0.97 5.814 3.101 4.281 1
-0.818 4.028 -5.297 -1.872 1.357 6.846 -2.347 4.707 -2.431 3.488 1
1.778 4.534 0.739 3.16 2.345 -0.542 -0.897 4.237 5.805 3.578 0
4.178 3.696 1.067 4.355 3.688 2.868 -3.03 6.007 8.021 4.321 0
1.357 5.487 4.369 6.837 2.393 6.909 0.662 2.156 8.671 5.66 1
2.362 5.07 -0.239 1.836 4.805 4.419 1.616 2.635 3.818 4.961 1
6.559 1.722 3.09 4.821 4.402 3.054 2.208 3.696 11.515 2.04 1
6.572 6.596 -2.127 -1.028 2.006 3.729 -0.818 4.212 6.047 6.573 1
5.216 1.707 -3.257 -1.667 3.065 4.868 -1.459 -0.008 3.383 1.34 1
1.096 -0.222 -0.341 0.941 5.854 5.18 0.817 6.547 1.839 -0.44 1
-0.399 6.144 -3.134 -0.882 2.842 3.445 -0.1 5.916 -1.857 6.627 1
0.69 4.374 1.846 2.422 2.747 -0.868 3.696 3.81 2.952 4.276 1
5.053 0.194 -1.434 0.658 0.644 1.955 -2.277 5.016 5.354 0.184 1
-0.317 4.553 1.645 2.884 4.355 3.193 -4.105 0.568 2.13 4.89 1
2.234 -0.88 -4.848 -3.536 2.089 5.67 -3.126 6.255 -1.325 -0.893 1
3.46 3.93 -0.698 2.373 0.86 2.062 -4.277 6.196 6.084 4.208 0
4.487 0.334 0.138 2.049 4.106 5.232 -0.328 1.665 7.62 0.626 1
6.157 1.665 2.62 2.963 2.731 2.342 2.023 4.995 9.012 1.442 1
2.535 5.617 1.114 4.895 -0.956 2.559 2.96 5.025 6.526 5.495 1
3.422 4.06 0.616 1.16 4.064 6.042 -1.807 1.995 4.512 4.654 0
3.435 4.314 2.661 6.899 0.923 3.38 0.973 6.882 10.908 4.049 0
3.851 4.92 -5.661 -4.175 5.939 6.332 -2.436 -0.231 -0.235 5.051 1
5.183 4.737 -6.543 -4.471 0.049 -0.602 -0.133 -0.655 0.788 4.839 1
0.941 0.222 -1.483 -0.221 6.326 4.756 -3.462 -0.189 -0.061 -0.044 1
5.942 2.358 8.062 10.348 1.426 5.705 -2.991 4.82 16.66 2.448 1
3.968 3.056 3.731 3.771 4.874 -0.922 1.53 1.303 7.924 2.393 0
1.203 0.043 1.287 1.47 1.955 1.838 2.139 1.34 3.331 0.602 1
0.294 4.82 -5.18 -3.315 1.765 3.004 0.506 5.173 -3.687 5.412 1
0.604 2.044 0.358 1.617 -0.719 2.618 2.789 1.703 2.117 1.657 1
0.569 -0.905 2.299 3.69 -0.297 1.668 -7.785 5.496 3.525 -1.485 1
4.45 5.634 -0.454 -0.167 2.121 3.279 -1.709 4.038 3.896 5.404 1
-0.84 3.185 -1.11 -1.002 1.452 1.554 4.17 4.766 -2.122 2.596 1
2.785 4.513 0.599 4.302 3.616 0.564 0.249 3.374 7.403 4.248 0
3.179 5.915 2.409 2.959 5.695 1.106 -3.538 4.642 4.907 5.332 1
3.642 0.206 1.757 1.945 0.042 3.603 4.814 5.4 5.049 0.216 1
1.397 -0.249 -0.499 1.952 -0.936 -0.637 4.75 6.343 4.432 -0.038 1
2.742 3.743 1.686 3.817 -0.007 5.922 0.688 4.962 6.136 3.947 0
1.275 6.561 5.421 6.143 3.53 1.089 1.622 3.022 6.472 6.269 1
-0.974 2.288 1.347 3.772 6.722 2.516 1.153 1.342 3.135 2.324 1
1.999 4.186 -2.561 -2.129 2.796 -0.101 6.51 0.404 -0.754 4.39 0
3.39 6.268 1.061 2.09 0.084 6.278 5.018 3.146 6.185 6.882 1
3.292 4.775 -2.654 0.553 6.84 -0.846 1.786 3.023 4.29 5.114 1
3.971 2.62 -2.152 0.105 1.18 2.999 -2.894 3.653 3.915 2.116 0
-0.839 2.698 -1.984 -1.465 2.62 3.388 -2.035 0.363 -2.614 2.928 1
0.93 6.318 -4.322 -3.334 3.299 4.885 1.766 -0.925 -2.29 6.409 1
2.739 3.872 1.981 2.286 2.459 2.214 -0.473 0.395 5.274 4.367 0
2.316 4.396 -2.223 -0.236 5.994 1.773 -0.401 1.303 1.506 5.026 0
0.643 5.444 -3.213 -0.049 6.834 6.148 2.65 6.933 1.198 6.035 1
6.104 6.726 -2.367 3.216 1.466 1.876 -1.101 0.877 9.72 7.136 1
3.099 2.324 0.172 2.112 0.016 1.473 -1.867 4.466 4.426 3.296 0
6.127 6.882 -1.788 0.16 4.326 6.285 -2.912 3.55 5.068 6.912 1
6.292 6.472 -0.1 2.431 5.018 0.967 1.904 0.139 9.841 5.689 1
2.732 5.604 -2.69 -1.083 2.487 -0.037 4.672 -0.486 2.036 6.09 1
5.701 1.529 2.727 3.087 2.673 6.811 0.071 2.627 9.308 1.546 1
0.581 3.624 2.23 2.681 -0.191 -0.209 -3.12 -0.522 3.879 2.999 1
-0.429 4.428 -2.197 0.318 1.595 6.047 2.891 0.907 0.602 4.306 1
3.7 6.785 -0.555 1.746 0.621 -0.165 1.283 5.295 6.133 6.908 1
4.904 2.501 4.405 4.466 2.993 0.085 -4.329 -0.635 9.587 2.438 0
6.285 -0.442 0.832 1.805 5.863 1.051 2.057 6.875 8.102 -1.028 1
1.308 3.37 -1.867 1.796 1.279 3.815 -1.107 1.672 2.216 3.588 0
4.515 1.838 -4.644 -3.394 1.271 6.882 -3.923 -0.915 0.896 2.796 1
0.416 5.633 1.036 2.69 4.347 0.125 2.787 4.321 2.747 6.218 1
6.518 0.3 -1.992 -1.833 1.018 6.319 -4.256 6.16 5.322 -0.095 1
